C1,C2,Ld,Lg,Ls,WN1,WN2,Bandwidth,DCPowerConsumption,S11,NoiseFigure,PowerGain
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,3e-06,8e-06,12600000000.0,0.00515,-6.834,3.804,3.745
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,3e-06,7e-06,13100000000.0,0.00515,-6.978,3.676,3.656
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,3e-06,7.5e-06,13000000000.0,0.00515,-6.903,3.74,3.652
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,3e-06,8.5e-06,12200000000.0,0.00516,-6.771,3.87,3.816
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,3e-06,9e-06,11800000000.0,0.00516,-6.714,3.938,3.864
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,3.5e-06,8e-06,11800000000.0,0.00543,-10.53,3.357,4.507
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,3.5e-06,7e-06,12600000000.0,0.00542,-10.79,3.257,4.255
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,3.5e-06,7.5e-06,12200000000.0,0.00543,-10.65,3.306,4.393
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,3.5e-06,8.5e-06,11500000000.0,0.00544,-10.42,3.41,4.598
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,3.5e-06,9e-06,11300000000.0,0.00544,-10.32,3.467,4.66
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,4.5e-06,8e-06,12400000000.0,0.00598,-16.29,3.219,4.865
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,4.5e-06,7e-06,13100000000.0,0.00597,-16.19,3.156,4.546
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,4.5e-06,7.5e-06,12700000000.0,0.00597,-16.25,3.185,4.719
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,4.5e-06,8.5e-06,12100000000.0,0.00599,-16.31,3.256,4.985
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,4.5e-06,9e-06,11900000000.0,0.00599,-16.32,3.295,5.079
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,5e-06,8e-06,12900000000.0,0.00625,-14.74,3.338,4.792
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,5e-06,7e-06,13600000000.0,0.00624,-14.5,3.289,4.447
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,5e-06,7.5e-06,13200000000.0,0.00625,-14.63,3.31,4.637
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,5e-06,8.5e-06,12600000000.0,0.00626,-14.84,3.368,4.924
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,5e-06,9e-06,12400000000.0,0.00627,-14.93,3.402,5.028
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,4e-06,8e-06,12800000000.0,0.00571,-10.55,3.671,3.567
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,4e-06,7e-06,13600000000.0,0.00569,-10.69,3.57,3.29
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,4e-06,7.5e-06,13200000000.0,0.0057,-10.62,3.619,3.44
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,4e-06,8.5e-06,12500000000.0,0.00571,-10.49,3.726,3.669
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,4e-06,9e-06,12200000000.0,0.00572,-10.42,3.783,3.746
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,3e-06,8e-06,12900000000.0,0.00515,-6.534,4.178,2.658
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,3e-06,7e-06,13900000000.0,0.00515,-6.655,4.027,2.455
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,3e-06,7.5e-06,13400000000.0,0.00515,-6.592,4.102,2.566
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,3e-06,8.5e-06,12500000000.0,0.00516,-6.481,4.255,2.728
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,3e-06,9e-06,12200000000.0,0.00516,-6.433,4.334,2.774
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,3.5e-06,8e-06,12600000000.0,0.00543,-8.751,3.797,3.28
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,3.5e-06,7e-06,13500000000.0,0.00542,-8.91,3.674,3.036
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,3.5e-06,7.5e-06,13000000000.0,0.00543,-8.827,3.734,3.169
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,3.5e-06,8.5e-06,12200000000.0,0.00544,-8.681,3.862,3.368
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,3.5e-06,9e-06,12000000000.0,0.00544,-8.616,3.931,3.427
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,4.5e-06,8e-06,13200000000.0,0.00598,-11.57,3.692,3.676
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,4.5e-06,7e-06,14000000000.0,0.00597,-11.63,3.609,3.371
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,4.5e-06,7.5e-06,13600000000.0,0.00597,-11.6,3.649,3.536
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,4.5e-06,8.5e-06,12900000000.0,0.00599,-11.53,3.738,3.79
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,4.5e-06,9e-06,12600000000.0,0.00599,-11.5,3.788,3.879
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,5e-06,8e-06,13600000000.0,0.00625,-11.87,3.794,3.694
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,5e-06,7e-06,14400000000.0,0.00624,-11.83,3.729,3.363
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,5e-06,7.5e-06,14000000000.0,0.00625,-11.86,3.758,3.545
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,5e-06,8.5e-06,13200000000.0,0.00626,-11.88,3.833,3.819
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,5e-06,9e-06,13000000000.0,0.00627,-11.88,3.875,3.918
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,4e-06,8e-06,13600000000.0,0.00571,-8.252,4.183,2.451
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,4e-06,7e-06,14600000000.0,0.00569,-8.356,4.061,2.183
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,4e-06,7.5e-06,14000000000.0,0.0057,-8.302,4.12,2.329
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,4e-06,8.5e-06,13200000000.0,0.00571,-8.205,4.248,2.548
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,4e-06,9e-06,12900000000.0,0.00572,-8.161,4.316,2.622
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,3e-06,8e-06,13400000000.0,0.00515,-5.876,4.619,1.619
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,3e-06,7e-06,14400000000.0,0.00515,-5.973,4.445,1.419
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,3e-06,7.5e-06,13900000000.0,0.00515,-5.923,4.531,1.528
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,3e-06,8.5e-06,12900000000.0,0.00516,-5.834,4.708,1.687
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,3e-06,9e-06,12600000000.0,0.00516,-5.795,4.799,1.732
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,3.5e-06,8e-06,13300000000.0,0.00543,-7.219,4.291,2.16
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,3.5e-06,7e-06,14400000000.0,0.00542,-7.331,4.146,1.922
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,3.5e-06,7.5e-06,13800000000.0,0.00543,-7.273,4.217,2.052
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,3.5e-06,8.5e-06,12900000000.0,0.00544,-7.169,4.367,2.245
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,3.5e-06,9e-06,12600000000.0,0.00544,-7.123,4.447,2.302
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,4.5e-06,8e-06,13900000000.0,0.00598,-8.999,4.197,2.612
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,4.5e-06,7e-06,15000000000.0,0.00597,-9.075,4.096,2.317
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,4.5e-06,7.5e-06,14400000000.0,0.00597,-9.037,4.144,2.477
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,4.5e-06,8.5e-06,13500000000.0,0.00599,-8.963,4.252,2.721
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,4.5e-06,9e-06,13200000000.0,0.00599,-8.927,4.311,2.805
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,5e-06,8e-06,14200000000.0,0.00625,-9.549,4.277,2.704
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,5e-06,7e-06,15300000000.0,0.00624,-9.582,4.196,2.386
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,5e-06,7.5e-06,14700000000.0,0.00625,-9.568,4.232,2.561
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,5e-06,8.5e-06,13800000000.0,0.00626,-9.529,4.323,2.825
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,5e-06,9e-06,13500000000.0,0.00627,-9.508,4.374,2.918
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,4e-06,8e-06,9720000000.0,0.00571,-1.988,5.509,5.082
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,4e-06,7e-06,10000000000.0,0.00569,-1.979,5.458,4.596
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,4e-06,7.5e-06,9860000000.0,0.0057,-1.984,5.481,4.845
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,4e-06,8.5e-06,9560000000.0,0.00571,-1.993,5.541,5.311
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,4e-06,9e-06,9400000000.0,0.00572,-1.998,5.576,5.532
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,3e-06,8e-06,8470000000.0,0.00515,-3.664,3.574,6.176
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,3e-06,7e-06,8810000000.0,0.00515,-3.615,3.514,5.709
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,3e-06,7.5e-06,8640000000.0,0.00515,-3.64,3.543,5.947
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,3e-06,8.5e-06,8310000000.0,0.00516,-3.686,3.608,6.393
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,3e-06,9e-06,8150000000.0,0.00516,-3.708,3.645,6.599
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,3.5e-06,8e-06,8940000000.0,0.00543,-2.48,4.596,5.782
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,3.5e-06,7e-06,9130000000.0,0.00542,-2.461,4.539,5.348
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,3.5e-06,7.5e-06,9040000000.0,0.00543,-2.471,4.566,5.569
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,3.5e-06,8.5e-06,8820000000.0,0.00544,-2.489,4.63,5.988
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,3.5e-06,9e-06,8690000000.0,0.00544,-2.498,4.668,6.182
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,4.5e-06,8e-06,10000000000.0,0.00598,-1.732,6.297,4.709
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,4.5e-06,7e-06,9950000000.0,0.00597,-1.726,6.253,4.31
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,4.5e-06,7.5e-06,9980000000.0,0.00597,-1.729,6.273,4.514
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,4.5e-06,8.5e-06,9990000000.0,0.00599,-1.735,6.326,4.895
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,4.5e-06,9e-06,9960000000.0,0.00599,-1.737,6.358,5.075
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,5e-06,8e-06,10200000000.0,0.00625,-1.578,6.978,4.326
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,5e-06,7e-06,10100000000.0,0.00624,-1.574,6.943,3.882
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,5e-06,7.5e-06,10200000000.0,0.00625,-1.576,6.957,4.114
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,5e-06,8.5e-06,10100000000.0,0.00626,-1.579,7.003,4.533
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,5e-06,9e-06,10100000000.0,0.00627,-1.581,7.031,4.731
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,4e-06,8e-06,11700000000.0,0.00571,-2.623,5.653,3.74
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,4e-06,7e-06,12100000000.0,0.00569,-2.598,5.596,3.282
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,4e-06,7.5e-06,11900000000.0,0.0057,-2.611,5.622,3.516
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,4e-06,8.5e-06,11500000000.0,0.00571,-2.635,5.687,3.957
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,4e-06,9e-06,11300000000.0,0.00572,-2.646,5.725,4.168
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,3e-06,8e-06,9570000000.0,0.00515,-4.808,3.909,4.799
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,3e-06,7e-06,10100000000.0,0.00515,-4.718,3.836,4.356
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,3e-06,7.5e-06,9810000000.0,0.00515,-4.765,3.871,4.582
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,3e-06,8.5e-06,9350000000.0,0.00516,-4.85,3.95,5.005
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,3e-06,9e-06,9130000000.0,0.00516,-4.888,3.994,5.201
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,3.5e-06,8e-06,10800000000.0,0.00543,-3.275,4.83,4.204
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,3.5e-06,7e-06,11200000000.0,0.00542,-3.234,4.765,3.792
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,3.5e-06,7.5e-06,11000000000.0,0.00543,-3.255,4.795,4.002
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,3.5e-06,8.5e-06,10700000000.0,0.00544,-3.293,4.867,4.401
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,3.5e-06,9e-06,10500000000.0,0.00544,-3.311,4.91,4.587
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,4.5e-06,8e-06,13000000000.0,0.00598,-2.273,6.362,3.118
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,4.5e-06,7e-06,13200000000.0,0.00597,-2.256,6.315,2.743
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,4.5e-06,7.5e-06,13100000000.0,0.00597,-2.265,6.336,2.935
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,4.5e-06,8.5e-06,12800000000.0,0.00599,-2.281,6.392,3.294
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,4.5e-06,9e-06,12700000000.0,0.00599,-2.289,6.426,3.474
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,5e-06,8e-06,13400000000.0,0.00625,-2.059,6.973,2.868
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,5e-06,7e-06,13700000000.0,0.00624,-2.046,6.936,2.454
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,5e-06,7.5e-06,13500000000.0,0.00625,-2.053,6.951,2.67
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,5e-06,8.5e-06,13300000000.0,0.00626,-2.066,6.999,3.061
2e-13,2.5e-13,1.8e-10,1.8e-10,1e-10,5e-06,9e-06,13100000000.0,0.00627,-2.072,7.028,3.247
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,4e-06,8e-06,13200000000.0,0.00571,-3.237,5.798,2.572
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,4e-06,7e-06,13900000000.0,0.00569,-3.197,5.737,2.134
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,4e-06,7.5e-06,13500000000.0,0.0057,-3.218,5.765,2.357
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,4e-06,8.5e-06,12900000000.0,0.00571,-3.255,5.834,2.78
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,4e-06,9e-06,12600000000.0,0.00572,-3.271,5.874,2.982
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,3e-06,8e-06,10600000000.0,0.00515,-5.527,4.251,3.603
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,3e-06,7e-06,11300000000.0,0.00515,-5.426,4.164,3.179
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,3e-06,7.5e-06,11000000000.0,0.00515,-5.478,4.206,3.395
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,3e-06,8.5e-06,10300000000.0,0.00516,-5.573,4.299,3.801
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,3e-06,9e-06,10100000000.0,0.00516,-5.616,4.35,3.99
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,3.5e-06,8e-06,12400000000.0,0.00543,-3.969,5.066,2.894
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,3.5e-06,7e-06,13100000000.0,0.00542,-3.911,4.994,2.458
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,3.5e-06,7.5e-06,12700000000.0,0.00543,-3.941,5.028,2.666
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,3.5e-06,8.5e-06,12000000000.0,0.00544,-3.995,5.108,3.112
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,3.5e-06,9e-06,11700000000.0,0.00544,-4.02,5.155,3.314
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,4.5e-06,8e-06,14400000000.0,0.00598,-2.827,6.428,2.083
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,4.5e-06,7e-06,15100000000.0,0.00597,-2.796,6.378,1.617
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,4.5e-06,7.5e-06,14800000000.0,0.00597,-2.812,6.401,1.855
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,4.5e-06,8.5e-06,14100000000.0,0.00599,-2.84,6.459,2.304
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,4.5e-06,9e-06,13700000000.0,0.00599,-2.853,6.494,2.518
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,5e-06,8e-06,15600000000.0,0.00625,-2.57,6.969,1.613
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,5e-06,7e-06,16200000000.0,0.00624,-2.545,6.93,1.222
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,5e-06,7.5e-06,15900000000.0,0.00625,-2.558,6.946,1.425
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,5e-06,8.5e-06,15200000000.0,0.00626,-2.581,6.996,1.803
2e-13,2.5e-13,1.8e-10,1.8e-10,1.5e-10,5e-06,9e-06,14900000000.0,0.00627,-2.592,7.026,2.026
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,4e-06,8e-06,14600000000.0,0.00571,-3.822,5.944,1.577
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,4e-06,7e-06,15700000000.0,0.00569,-3.769,5.879,1.116
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,4e-06,7.5e-06,15200000000.0,0.0057,-3.796,5.909,1.342
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,4e-06,8.5e-06,14100000000.0,0.00571,-3.846,5.983,1.801
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,4e-06,9e-06,13600000000.0,0.00572,-3.868,6.026,2.014
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,3e-06,8e-06,11700000000.0,0.00515,-5.897,4.597,2.546
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,3e-06,7e-06,12700000000.0,0.00515,-5.803,4.497,2.137
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,3e-06,7.5e-06,12200000000.0,0.00515,-5.851,4.546,2.345
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,3e-06,8.5e-06,11300000000.0,0.00516,-5.938,4.652,2.738
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,3e-06,9e-06,10900000000.0,0.00516,-5.977,4.709,2.922
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,3.5e-06,8e-06,13100000000.0,0.00543,-4.549,5.306,2.093
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,3.5e-06,7e-06,14100000000.0,0.00542,-4.479,5.225,1.638
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,3.5e-06,7.5e-06,13600000000.0,0.00543,-4.515,5.263,1.871
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,3.5e-06,8.5e-06,12700000000.0,0.00544,-4.579,5.351,2.305
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,3.5e-06,9e-06,12300000000.0,0.00544,-4.608,5.402,2.502
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,4.5e-06,8e-06,15700000000.0,0.00598,-3.391,6.495,1.228
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,4.5e-06,7e-06,16700000000.0,0.00597,-3.348,6.443,0.777
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,4.5e-06,7.5e-06,16200000000.0,0.00597,-3.37,6.466,1.007
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,4.5e-06,8.5e-06,15200000000.0,0.00599,-3.411,6.528,1.442
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,4.5e-06,9e-06,14800000000.0,0.00599,-3.429,6.564,1.65
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,5e-06,8e-06,16700000000.0,0.00625,-3.112,6.966,0.881
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,5e-06,7e-06,17800000000.0,0.00624,-3.075,6.925,0.407
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,5e-06,7.5e-06,17300000000.0,0.00625,-3.095,6.942,0.652
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,5e-06,8.5e-06,16200000000.0,0.00626,-3.129,6.994,1.105
2e-13,2.5e-13,1.8e-10,1.8e-10,2e-10,5e-06,9e-06,15700000000.0,0.00627,-3.145,7.025,1.322
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,4e-06,8e-06,15100000000.0,0.00571,-4.372,6.092,1.024
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,4e-06,7e-06,16100000000.0,0.00569,-4.308,6.021,0.552
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,4e-06,7.5e-06,15600000000.0,0.0057,-4.342,6.054,0.794
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,4e-06,8.5e-06,14500000000.0,0.00571,-4.401,6.133,1.243
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,4e-06,9e-06,13900000000.0,0.00572,-4.428,6.178,1.453
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,3e-06,8e-06,12800000000.0,0.00515,-6.062,4.946,1.599
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,3e-06,7e-06,13600000000.0,0.00515,-5.979,4.832,1.201
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,3e-06,7.5e-06,13200000000.0,0.00515,-6.022,4.888,1.403
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,3e-06,8.5e-06,12300000000.0,0.00516,-6.098,5.007,1.786
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,3e-06,9e-06,11800000000.0,0.00516,-6.132,5.07,1.964
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,3.5e-06,8e-06,14000000000.0,0.00543,-5.013,5.546,1.352
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,3.5e-06,7e-06,14900000000.0,0.00542,-4.938,5.458,0.909
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,3.5e-06,7.5e-06,14400000000.0,0.00543,-4.977,5.5,1.135
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,3.5e-06,8.5e-06,13400000000.0,0.00544,-5.046,5.596,1.559
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,3.5e-06,9e-06,12900000000.0,0.00544,-5.076,5.65,1.751
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,4.5e-06,8e-06,16200000000.0,0.00598,-3.966,6.563,0.714
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,4.5e-06,7e-06,17300000000.0,0.00597,-3.909,6.508,0.219
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,4.5e-06,7.5e-06,16700000000.0,0.00597,-3.938,6.533,0.472
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,4.5e-06,8.5e-06,15700000000.0,0.00599,-3.991,6.597,0.943
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,4.5e-06,9e-06,15000000000.0,0.00599,-4.014,6.635,1.162
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,5e-06,8e-06,17000000000.0,0.00625,-3.689,6.965,0.44
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,5e-06,7.5e-06,17600000000.0,0.00625,-3.665,6.94,0.193
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,5e-06,8.5e-06,16500000000.0,0.00626,-3.712,6.993,0.678
2e-13,2.5e-13,1.8e-10,1.8e-10,2.5e-10,5e-06,9e-06,15900000000.0,0.00627,-3.733,7.026,0.905
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,4e-06,8e-06,8040000000.0,0.00571,-1.298,7.937,3.944
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,4e-06,7e-06,8050000000.0,0.00569,-1.296,7.869,3.521
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,4e-06,7.5e-06,8040000000.0,0.0057,-1.297,7.901,3.738
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,4e-06,8.5e-06,8040000000.0,0.00571,-1.299,7.978,4.141
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,4e-06,9e-06,8040000000.0,0.00572,-1.3,8.022,4.331
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,3e-06,8e-06,7640000000.0,0.00515,-1.764,5.855,5.059
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,3e-06,7e-06,7760000000.0,0.00515,-1.755,5.766,4.622
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,3e-06,7.5e-06,7700000000.0,0.00515,-1.76,5.809,4.844
2e-13,2.5e-13,1.8e-10,1.8e-10,5e-11,3e-06,8.5e-06,7570000000.0,0.00516,-1.769,5.904,5.266
