C1,C2,Ld,Lg,Ls,WN1,WN2,Bandwidth,DCPowerConsumption,S11,NoiseFigure,PowerGain
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,4.6e-06,6e-06,11400000000.0,0.0183,-12.37,2.304,9.13
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,4.6e-06,7e-06,11700000000.0,0.0185,-11.72,2.252,9.09
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,4.6e-06,9e-06,12400000000.0,0.0187,-10.88,2.225,8.64
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,4.6e-06,1e-05,12600000000.0,0.0188,-10.6,2.233,8.33
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,4.6e-06,1.1e-05,12700000000.0,0.0189,-10.38,2.25,7.99
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,4.6e-06,1.2e-05,12800000000.0,0.019,-10.2,2.273,7.63
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,4.6e-06,1.3e-05,12800000000.0,0.019,-10.05,2.302,7.25
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,4.6e-06,1.4e-05,12600000000.0,0.0191,-9.93,2.336,6.87
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,4e-06,8e-06,14400000000.0,0.0168,-6.08,2.547,8.19
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,4e-06,5e-06,12800000000.0,0.0164,-6.91,2.651,8.57
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,4e-06,6e-06,13400000000.0,0.0166,-6.58,2.58,8.61
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,4e-06,7e-06,14000000000.0,0.0167,-6.3,2.552,8.45
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,4e-06,9e-06,14800000000.0,0.0169,-5.9,2.558,7.87
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,4e-06,1e-05,15000000000.0,0.017,-5.76,2.579,7.51
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,4e-06,1.1e-05,15100000000.0,0.017,-5.65,2.608,7.13
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,4e-06,1.2e-05,15100000000.0,0.0171,-5.56,2.643,6.73
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,4e-06,1.3e-05,15100000000.0,0.0171,-5.48,2.683,6.33
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,4e-06,1.4e-05,14900000000.0,0.0171,-5.42,2.726,5.92
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,5.2e-06,8e-06,10400000000.0,0.0204,-16.61,2.228,8.9
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,5.2e-06,5e-06,9670000000.0,0.0195,-18.34,2.516,8.54
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,5.2e-06,6e-06,9980000000.0,0.02,-17.27,2.355,8.93
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,5.2e-06,7e-06,10200000000.0,0.0202,-16.83,2.272,9.0
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,5.2e-06,9e-06,10700000000.0,0.0206,-16.47,2.208,8.71
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,5.2e-06,1e-05,10800000000.0,0.0207,-16.35,2.204,8.44
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,5.2e-06,1.1e-05,10900000000.0,0.0208,-16.26,2.211,8.14
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,5.2e-06,1.2e-05,11000000000.0,0.0208,-16.18,2.226,7.81
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,5.2e-06,1.3e-05,11000000000.0,0.0209,-16.11,2.247,7.47
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,5.2e-06,1.4e-05,10900000000.0,0.0209,-16.05,2.274,7.11
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,5.8e-06,8e-06,9340000000.0,0.0222,-12.82,2.45,8.48
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,5.8e-06,5e-06,8810000000.0,0.021,-11.78,2.907,7.7
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,5.8e-06,6e-06,9070000000.0,0.0216,-12.12,2.654,8.29
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,5.8e-06,7e-06,9190000000.0,0.0219,-12.47,2.522,8.49
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,5.8e-06,9e-06,9430000000.0,0.0223,-13.15,2.412,8.34
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,5.8e-06,1e-05,9510000000.0,0.0225,-13.46,2.394,8.13
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,5.8e-06,1.1e-05,9610000000.0,0.0226,-13.73,2.39,7.86
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,5.8e-06,1.2e-05,9610000000.0,0.0227,-13.97,2.397,7.56
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,5.8e-06,1.3e-05,9640000000.0,0.0228,-14.18,2.412,7.24
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,5.8e-06,1.4e-05,9570000000.0,0.0228,-14.37,2.433,6.9
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,6.4e-06,8e-06,8560000000.0,0.0238,-9.35,2.818,7.86
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,6.4e-06,5e-06,8220000000.0,0.0223,-8.22,3.516,6.62
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,6.4e-06,6e-06,8400000000.0,0.0231,-8.69,3.133,7.43
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,6.4e-06,7e-06,8500000000.0,0.0235,-9.05,2.93,7.78
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,6.4e-06,9e-06,8600000000.0,0.0241,-9.61,2.755,7.79
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,6.4e-06,1e-05,8620000000.0,0.0243,-9.85,2.72,7.62
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,6.4e-06,1.1e-05,8660000000.0,0.0244,-10.05,2.705,7.39
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,6.4e-06,1.2e-05,8640000000.0,0.0245,-10.22,2.703,7.11
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,6.4e-06,1.3e-05,8630000000.0,0.0246,-10.37,2.71,6.81
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,6.4e-06,1.4e-05,8580000000.0,0.0247,-10.5,2.726,6.49
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,7e-06,8e-06,8040000000.0,0.0255,-7.32,3.275,7.17
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,7e-06,5e-06,7790000000.0,0.0235,-6.23,4.277,5.45
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,7e-06,6e-06,7950000000.0,0.0245,-6.71,3.735,6.48
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,7e-06,7e-06,8010000000.0,0.0251,-7.06,3.44,6.99
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,7e-06,9e-06,8000000000.0,0.0258,-7.54,3.18,7.17
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,7e-06,1e-05,8030000000.0,0.026,-7.72,3.125,7.04
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,7e-06,1.1e-05,7970000000.0,0.0262,-7.88,3.095,6.84
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,7e-06,1.2e-05,7980000000.0,0.0263,-8.01,3.082,6.59
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,7e-06,1.3e-05,7890000000.0,0.0264,-8.12,3.082,6.31
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,7e-06,1.4e-05,7870000000.0,0.0265,-8.21,3.091,6.01
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,7.6e-06,8e-06,7640000000.0,0.0271,-6.05,3.786,6.46
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,7.6e-06,5e-06,7510000000.0,0.0246,-4.99,5.123,4.28
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,7.6e-06,6e-06,7630000000.0,0.0258,-5.45,4.419,5.5
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,7.6e-06,7e-06,7690000000.0,0.0266,-5.79,4.018,6.16
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,7.6e-06,9e-06,7650000000.0,0.0274,-6.24,3.65,6.53
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,7.6e-06,1e-05,7550000000.0,0.0277,-6.4,3.569,6.45
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,7.6e-06,1.1e-05,7510000000.0,0.0279,-6.53,3.522,6.29
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,7.6e-06,1.2e-05,7420000000.0,0.0281,-6.63,3.497,6.07
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,7.6e-06,1.3e-05,7360000000.0,0.0282,-6.72,3.488,5.8
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,7.6e-06,1.4e-05,7310000000.0,0.0283,-6.79,3.49,5.52
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,8.2e-06,8e-06,7430000000.0,0.0286,-5.17,4.328,5.75
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,8.2e-06,5e-06,7300000000.0,0.0256,-4.16,6.002,3.15
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,8.2e-06,6e-06,7430000000.0,0.027,-4.59,5.148,4.51
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,8.2e-06,7e-06,7430000000.0,0.028,-4.92,4.633,5.33
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,8.2e-06,9e-06,7330000000.0,0.0291,-5.36,4.144,5.9
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,8.2e-06,1e-05,7250000000.0,0.0294,-5.51,4.032,5.88
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,8.2e-06,1.1e-05,7160000000.0,0.0296,-5.62,3.965,5.75
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,8.2e-06,1.2e-05,7050000000.0,0.0298,-5.72,3.925,5.56
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,8.2e-06,1.3e-05,7010000000.0,0.03,-5.79,3.905,5.32
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,8.2e-06,1.4e-05,6860000000.0,0.0301,-5.85,3.9,5.04
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,8.8e-06,8e-06,7220000000.0,0.0301,-4.54,4.885,5.04
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,8.8e-06,5e-06,7220000000.0,0.0265,-3.59,6.872,2.09
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,8.8e-06,6e-06,7260000000.0,0.0282,-3.97,5.894,3.56
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,8.8e-06,7e-06,7290000000.0,0.0293,-4.29,5.271,4.5
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,8.8e-06,9e-06,7130000000.0,0.0306,-4.73,4.648,5.27
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,8.8e-06,1e-05,7060000000.0,0.031,-4.87,4.501,5.32
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,8.8e-06,1.1e-05,6900000000.0,0.0313,-4.98,4.409,5.24
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,8.8e-06,1.2e-05,6810000000.0,0.0316,-5.07,4.353,5.07
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,8.8e-06,1.3e-05,6700000000.0,0.0318,-5.14,4.321,4.85
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,8.8e-06,1.4e-05,6550000000.0,0.0319,-5.19,4.306,4.6
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,9.4e-06,8e-06,7090000000.0,0.0315,-4.06,5.45,4.33
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,9.4e-06,5e-06,7160000000.0,0.0273,-3.17,7.709,1.12
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,9.4e-06,6e-06,7190000000.0,0.0292,-3.52,6.633,2.65
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,9.4e-06,7e-06,7170000000.0,0.0305,-3.82,5.915,3.7
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,9.4e-06,9e-06,7030000000.0,0.0322,-4.25,5.156,4.66
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,9.4e-06,1e-05,6870000000.0,0.0326,-4.39,4.968,4.77
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,9.4e-06,1.1e-05,6730000000.0,0.033,-4.5,4.849,4.74
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,9.4e-06,1.2e-05,6670000000.0,0.0333,-4.58,4.774,4.61
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,9.4e-06,1.3e-05,6460000000.0,0.0335,-4.65,4.729,4.41
1.9e-13,1.9e-13,2.5e-10,7e-10,6e-11,9.4e-06,1.4e-05,6340000000.0,0.0337,-4.71,4.703,4.18
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,4.6e-06,8e-06,11900000000.0,0.0186,-10.46,2.283,8.37
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,4.6e-06,5e-06,11100000000.0,0.018,-12.28,2.454,8.46
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,4.6e-06,6e-06,11400000000.0,0.0183,-11.41,2.352,8.63
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,4.6e-06,7e-06,11700000000.0,0.0185,-10.85,2.303,8.56
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,4.6e-06,9e-06,12100000000.0,0.0187,-10.17,2.282,8.1
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,4.6e-06,1e-05,12200000000.0,0.0188,-9.94,2.293,7.79
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,4.6e-06,1.1e-05,12300000000.0,0.0189,-9.76,2.313,7.44
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,4.6e-06,1.2e-05,12200000000.0,0.019,-9.62,2.341,7.07
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,4.6e-06,1.3e-05,12200000000.0,0.019,-9.5,2.374,6.69
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,4.6e-06,1.4e-05,11900000000.0,0.0191,-9.41,2.413,6.31
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,4e-06,8e-06,14200000000.0,0.0168,-6.17,2.572,7.75
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,4e-06,5e-06,12900000000.0,0.0164,-6.99,2.665,8.16
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,4e-06,6e-06,13400000000.0,0.0166,-6.65,2.598,8.18
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,4e-06,7e-06,13800000000.0,0.0167,-6.38,2.573,8.02
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,4e-06,9e-06,14400000000.0,0.0169,-6.0,2.587,7.42
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,4e-06,1e-05,14500000000.0,0.017,-5.87,2.612,7.06
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,4e-06,1.1e-05,14600000000.0,0.017,-5.76,2.645,6.67
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,4e-06,1.2e-05,14400000000.0,0.0171,-5.67,2.684,6.28
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,4e-06,1.3e-05,14300000000.0,0.0171,-5.6,2.728,5.87
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,4e-06,1.4e-05,14000000000.0,0.0171,-5.54,2.776,5.46
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,5.2e-06,8e-06,10400000000.0,0.0204,-13.83,2.304,8.37
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,5.2e-06,5e-06,9850000000.0,0.0195,-15.47,2.586,8.09
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,5.2e-06,6e-06,10100000000.0,0.02,-14.49,2.427,8.43
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,5.2e-06,7e-06,10300000000.0,0.0202,-14.06,2.345,8.48
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,5.2e-06,9e-06,10500000000.0,0.0206,-13.69,2.286,8.16
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,5.2e-06,1e-05,10600000000.0,0.0207,-13.59,2.285,7.88
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,5.2e-06,1.1e-05,10700000000.0,0.0208,-13.51,2.295,7.57
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,5.2e-06,1.2e-05,10600000000.0,0.0208,-13.45,2.313,7.24
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,5.2e-06,1.3e-05,10500000000.0,0.0209,-13.4,2.338,6.89
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,5.2e-06,1.4e-05,10400000000.0,0.0209,-13.36,2.369,6.53
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,5.8e-06,8e-06,9370000000.0,0.0222,-11.96,2.538,8.0
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,5.8e-06,5e-06,8980000000.0,0.021,-11.52,2.989,7.31
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,5.8e-06,6e-06,9200000000.0,0.0216,-11.62,2.739,7.86
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,5.8e-06,7e-06,9300000000.0,0.0219,-11.77,2.609,8.03
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,5.8e-06,9e-06,9440000000.0,0.0223,-12.15,2.502,7.84
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,5.8e-06,1e-05,9430000000.0,0.0225,-12.33,2.486,7.62
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,5.8e-06,1.1e-05,9470000000.0,0.0226,-12.5,2.485,7.34
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,5.8e-06,1.2e-05,9400000000.0,0.0227,-12.64,2.495,7.03
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,5.8e-06,1.3e-05,9340000000.0,0.0228,-12.77,2.513,6.71
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,5.8e-06,1.4e-05,9220000000.0,0.0228,-12.88,2.538,6.36
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,6.4e-06,8e-06,8680000000.0,0.0238,-9.35,2.909,7.45
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,6.4e-06,5e-06,8400000000.0,0.0223,-8.42,3.595,6.32
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,6.4e-06,6e-06,8580000000.0,0.0231,-8.82,3.219,7.08
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,6.4e-06,7e-06,8630000000.0,0.0235,-9.1,3.019,7.4
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,6.4e-06,9e-06,8640000000.0,0.0241,-9.58,2.848,7.36
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,6.4e-06,1e-05,8660000000.0,0.0243,-9.77,2.815,7.18
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,6.4e-06,1.1e-05,8590000000.0,0.0244,-9.95,2.802,6.93
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,6.4e-06,1.2e-05,8560000000.0,0.0245,-10.1,2.803,6.65
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,6.4e-06,1.3e-05,8450000000.0,0.0246,-10.23,2.813,6.34
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,6.4e-06,1.4e-05,8380000000.0,0.0247,-10.34,2.832,6.02
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,7e-06,8e-06,8160000000.0,0.0255,-7.57,3.362,6.84
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,7e-06,5e-06,8000000000.0,0.0235,-6.51,4.335,5.24
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,7e-06,6e-06,8120000000.0,0.0245,-6.99,3.81,6.21
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,7e-06,7e-06,8200000000.0,0.0251,-7.32,3.523,6.68
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,7e-06,9e-06,8120000000.0,0.0258,-7.78,3.269,6.81
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,7e-06,1e-05,8070000000.0,0.026,-7.95,3.216,6.67
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,7e-06,1.1e-05,7980000000.0,0.0262,-8.1,3.188,6.46
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,7e-06,1.2e-05,7920000000.0,0.0263,-8.23,3.178,6.2
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,7e-06,1.3e-05,7820000000.0,0.0264,-8.34,3.18,5.91
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,7e-06,1.4e-05,7740000000.0,0.0265,-8.43,3.192,5.6
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,7.6e-06,8e-06,7810000000.0,0.0271,-6.36,3.86,6.19
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,7.6e-06,5e-06,7690000000.0,0.0246,-5.27,5.146,4.15
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,7.6e-06,6e-06,7830000000.0,0.0258,-5.76,4.471,5.3
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,7.6e-06,7e-06,7860000000.0,0.0266,-6.11,4.085,5.92
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,7.6e-06,9e-06,7760000000.0,0.0274,-6.56,3.729,6.24
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,7.6e-06,1e-05,7640000000.0,0.0277,-6.72,3.652,6.15
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,7.6e-06,1.1e-05,7600000000.0,0.0279,-6.86,3.607,5.97
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,7.6e-06,1.2e-05,7440000000.0,0.0281,-6.97,3.584,5.74
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,7.6e-06,1.3e-05,7370000000.0,0.0282,-7.06,3.577,5.47
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,7.6e-06,1.4e-05,7230000000.0,0.0283,-7.14,3.582,5.18
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,8.2e-06,8e-06,7610000000.0,0.0286,-5.51,4.384,5.54
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,8.2e-06,5e-06,7500000000.0,0.0256,-4.43,5.976,3.1
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,8.2e-06,6e-06,7630000000.0,0.027,-4.89,5.168,4.39
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,8.2e-06,7e-06,7610000000.0,0.028,-5.25,4.677,5.16
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,8.2e-06,9e-06,7470000000.0,0.0291,-5.71,4.208,5.67
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,8.2e-06,1e-05,7380000000.0,0.0294,-5.86,4.101,5.63
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,8.2e-06,1.1e-05,7250000000.0,0.0296,-5.99,4.037,5.49
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,8.2e-06,1.2e-05,7130000000.0,0.0298,-6.09,4.0,5.29
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,8.2e-06,1.3e-05,7050000000.0,0.03,-6.17,3.983,5.04
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,8.2e-06,1.4e-05,6850000000.0,0.0301,-6.24,3.979,4.76
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,8.8e-06,8e-06,7400000000.0,0.0301,-4.87,4.919,4.88
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,8.8e-06,5e-06,7410000000.0,0.0265,-3.83,6.79,2.11
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,8.8e-06,6e-06,7450000000.0,0.0282,-4.26,5.872,3.5
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,8.8e-06,7e-06,7490000000.0,0.0293,-4.61,5.284,4.39
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,8.8e-06,9e-06,7290000000.0,0.0306,-5.08,4.693,5.1
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,8.8e-06,1e-05,7190000000.0,0.031,-5.23,4.553,5.12
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,8.8e-06,1.1e-05,7020000000.0,0.0313,-5.35,4.466,5.03
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,8.8e-06,1.2e-05,6920000000.0,0.0316,-5.45,4.414,4.85
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,8.8e-06,1.3e-05,6750000000.0,0.0318,-5.52,4.385,4.62
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,8.8e-06,1.4e-05,6590000000.0,0.0319,-5.59,4.372,4.36
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,9.4e-06,8e-06,7280000000.0,0.0315,-4.38,5.455,4.23
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,9.4e-06,5e-06,7350000000.0,0.0273,-3.39,7.565,1.2
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,9.4e-06,6e-06,7390000000.0,0.0292,-3.78,6.562,2.66
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,9.4e-06,7e-06,7370000000.0,0.0305,-4.11,5.891,3.64
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,9.4e-06,9e-06,7200000000.0,0.0322,-4.59,5.178,4.53
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,9.4e-06,1e-05,7020000000.0,0.0326,-4.75,5.0,4.62
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,9.4e-06,1.1e-05,6880000000.0,0.033,-4.87,4.888,4.57
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,9.4e-06,1.2e-05,6760000000.0,0.0333,-4.96,4.818,4.43
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,9.4e-06,1.3e-05,6540000000.0,0.0335,-5.04,4.776,4.23
1.9e-13,1.9e-13,2.5e-10,7e-10,7e-11,9.4e-06,1.4e-05,6410000000.0,0.0337,-5.1,4.754,3.98
1.9e-13,1.9e-13,2.5e-10,7e-10,8e-11,4.6e-06,8e-06,11800000000.0,0.0186,-9.61,2.343,7.86
1.9e-13,1.9e-13,2.5e-10,7e-10,8e-11,4.6e-06,5e-06,11200000000.0,0.018,-11.18,2.506,8.0
1.9e-13,1.9e-13,2.5e-10,7e-10,8e-11,4.6e-06,6e-06,11500000000.0,0.0183,-10.41,2.407,8.15
1.9e-13,1.9e-13,2.5e-10,7e-10,8e-11,4.6e-06,7e-06,11600000000.0,0.0185,-9.94,2.36,8.06
1.9e-13,1.9e-13,2.5e-10,7e-10,8e-11,4.6e-06,9e-06,11900000000.0,0.0187,-9.37,2.345,7.58
1.9e-13,1.9e-13,2.5e-10,7e-10,8e-11,4.6e-06,1e-05,11900000000.0,0.0188,-9.19,2.36,7.26
